antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'NoOfJS', 'HasSocialNet', 'URLLength', 'HasDescription'})","frozenset({'IsHTTPS', 'URLSimilarityIndex', 'NoOfImage'})",0.3424856389197982,0.6196135358476285,0.3404691568619698,0.9941122142692219,1.6044068709849617,0.12826041915383948,64.60603044093838,0.572940650371296
"frozenset({'IsHTTPS', 'NoOfJS', 'HasSocialNet', 'NoOfImage'})","frozenset({'URLLength', 'HasDescription', 'URLSimilarityIndex'})",0.4510367654949983,0.4412085336165069,0.3404691568619698,0.7548589891298904,1.7108893677609704,0.1414678869507893,2.279469536329742,0.756897083591074
"frozenset({'NoOfJS', 'HasSocialNet', 'URLLength', 'NoOfImage'})","frozenset({'IsHTTPS', 'HasDescription', 'URLSimilarityIndex'})",0.45135307640603023,0.43385430493501503,0.3404691568619698,0.7543299794763979,1.738671187299583,0.14464768161755084,2.3044964699329036,0.7743561531552671
"frozenset({'IsHTTPS', 'NoOfJS', 'HasSocialNet', 'URLLength'})","frozenset({'HasDescription', 'URLSimilarityIndex', 'NoOfImage'})",0.45353901073762576,0.4265000762535232,0.3404691568619698,0.7506943147144903,1.7601270351667118,0.14703473419842494,2.300388469238853,0.7902836582672917
"frozenset({'IsHTTPS', 'HasDescription', 'URLSimilarityIndex', 'NoOfImage'})","frozenset({'NoOfJS', 'HasSocialNet', 'URLLength'})",0.42364762964511044,0.45396828983116905,0.3404691568619698,0.803661186885858,1.7703024746172025,0.14814656694095057,2.7810686104707893,0.7549631133261386
"frozenset({'URLLength', 'HasDescription', 'URLSimilarityIndex', 'NoOfImage'})","frozenset({'IsHTTPS', 'NoOfJS', 'HasSocialNet'})",0.4265000762535232,0.45353901073762576,0.3404691568619698,0.7982862743020607,1.7601270351667118,0.14703473419842494,2.7090917455993266,0.7530239705586104
"frozenset({'HasSocialNet', 'HasDescription', 'URLSimilarityIndex', 'NoOfImage'})","frozenset({'IsHTTPS', 'NoOfJS', 'URLLength'})",0.3426212007388119,0.6266909924819675,0.3404691568619698,0.9937188829173398,1.5856600698564105,0.12575153652560037,59.43353747514074,0.5618492833539477
"frozenset({'IsHTTPS', 'URLLength', 'HasDescription', 'URLSimilarityIndex'})","frozenset({'NoOfJS', 'HasSocialNet', 'NoOfImage'})",0.43385430493501503,0.45135307640603023,0.3404691568619698,0.7847545892461919,1.7386711872995828,0.14464768161755084,2.5489366842831194,0.750421887683756
"frozenset({'IsHTTPS', 'HasSocialNet', 'HasDescription', 'URLSimilarityIndex'})","frozenset({'NoOfJS', 'URLLength', 'NoOfImage'})",0.3444738789319988,0.6088985037364226,0.3404691568619698,0.9883743810054766,1.623216964634421,0.13071952740399415,33.64134816802591,0.5856965851304858
"frozenset({'URLLength', 'HasSocialNet', 'HasDescription', 'URLSimilarityIndex'})","frozenset({'IsHTTPS', 'NoOfJS', 'NoOfImage'})",0.34466592484226816,0.5974717720753949,0.3404691568619698,0.987823664372337,1.6533394723252024,0.13454099597245497,33.0582401991381,0.6029955577171765
"frozenset({'IsHTTPS', 'HasSocialNet', 'URLSimilarityIndex', 'NoOfImage'})","frozenset({'NoOfJS', 'URLLength', 'HasDescription'})",0.4543693268790845,0.4321202433334651,0.3404691568619698,0.7493224932249323,1.734060148269156,0.14412697276771708,2.2653797860535287,0.7758338300800084
"frozenset({'HasSocialNet', 'URLLength', 'URLSimilarityIndex', 'NoOfImage'})","frozenset({'IsHTTPS', 'NoOfJS', 'HasDescription'})",0.45490592574601363,0.4267599030732994,0.3404691568619698,0.748438605858177,1.753769743755956,0.1463335480831315,2.278728414915385,0.7884872349543708
"frozenset({'IsHTTPS', 'HasSocialNet', 'URLLength', 'URLSimilarityIndex'})","frozenset({'NoOfJS', 'HasDescription', 'NoOfImage'})",0.45719917985099495,0.4200834834868759,0.3404691568619698,0.7446845310897793,1.7727060462091326,0.14840733274282117,2.2713724279551832,0.8030398354416951
"frozenset({'IsHTTPS', 'URLLength', 'HasDescription', 'NoOfImage'})","frozenset({'NoOfJS', 'HasSocialNet', 'URLSimilarityIndex'})",0.42364762964511044,0.45396828983116905,0.3404691568619698,0.803661186885858,1.7703024746172025,0.14814656694095057,2.7810686104707893,0.7549631133261386
"frozenset({'IsHTTPS', 'HasSocialNet', 'HasDescription', 'NoOfImage'})","frozenset({'NoOfJS', 'URLLength', 'URLSimilarityIndex'})",0.3424743421015471,0.6637727983913331,0.3404691568619698,0.9941450059374588,1.4977188103320738,0.11314400442799519,57.42571179700512,0.505406782296424
"frozenset({'HasSocialNet', 'URLLength', 'HasDescription', 'NoOfImage'})","frozenset({'IsHTTPS', 'NoOfJS', 'URLSimilarityIndex'})",0.3426212007388119,0.6266909924819675,0.3404691568619698,0.9937188829173398,1.5856600698564105,0.12575153652560037,59.43353747514074,0.5618492833539477
"frozenset({'IsHTTPS', 'HasSocialNet', 'URLLength', 'HasDescription'})","frozenset({'NoOfJS', 'URLSimilarityIndex', 'NoOfImage'})",0.3444738789319988,0.6088985037364226,0.3404691568619698,0.9883743810054766,1.623216964634421,0.13071952740399415,33.64134816802591,0.5856965851304858
"frozenset({'IsHTTPS', 'HasSocialNet', 'URLLength', 'NoOfImage'})","frozenset({'NoOfJS', 'HasDescription', 'URLSimilarityIndex'})",0.4543693268790845,0.4321202433334651,0.3404691568619698,0.7493224932249323,1.734060148269156,0.14412697276771708,2.2653797860535287,0.7758338300800084
"frozenset({'NoOfJS', 'HasDescription', 'URLSimilarityIndex'})","frozenset({'IsHTTPS', 'HasSocialNet', 'URLLength', 'NoOfImage'})",0.4321202433334651,0.4543693268790845,0.3404691568619698,0.7879037423369019,1.734060148269156,0.14412697276771708,2.572561529999347,0.7454372690117044
"frozenset({'NoOfJS', 'HasSocialNet', 'URLSimilarityIndex'})","frozenset({'IsHTTPS', 'URLLength', 'HasDescription', 'NoOfImage'})",0.45396828983116905,0.42364762964511044,0.3404691568619698,0.7499844471264511,1.7703024746172025,0.14814656694095057,2.3052660673729886,0.7968855504041847
"frozenset({'NoOfJS', 'HasDescription', 'NoOfImage'})","frozenset({'IsHTTPS', 'HasSocialNet', 'URLLength', 'URLSimilarityIndex'})",0.4200834834868759,0.45719917985099495,0.3404691568619698,0.8104797504437155,1.7727060462091329,0.14840733274282117,2.864078226046245,0.7516438467918848
"frozenset({'IsHTTPS', 'NoOfJS', 'HasDescription'})","frozenset({'HasSocialNet', 'URLLength', 'URLSimilarityIndex', 'NoOfImage'})",0.4267599030732994,0.45490592574601363,0.3404691568619698,0.7978002488286523,1.753769743755956,0.1463335480831315,2.695819708462766,0.7497726026194151
"frozenset({'NoOfJS', 'URLLength', 'HasDescription'})","frozenset({'IsHTTPS', 'HasSocialNet', 'URLSimilarityIndex', 'NoOfImage'})",0.4321202433334651,0.4543693268790845,0.3404691568619698,0.7879037423369019,1.734060148269156,0.14412697276771708,2.572561529999347,0.7454372690117044
"frozenset({'NoOfJS', 'HasSocialNet', 'HasDescription'})","frozenset({'IsHTTPS', 'URLLength', 'URLSimilarityIndex', 'NoOfImage'})",0.3424856389197982,0.6196135358476285,0.3404691568619698,0.9941122142692219,1.6044068709849617,0.12826041915383948,64.60603044093838,0.572940650371296
"frozenset({'NoOfJS', 'HasSocialNet', 'NoOfImage'})","frozenset({'IsHTTPS', 'URLLength', 'HasDescription', 'URLSimilarityIndex'})",0.45135307640603023,0.43385430493501503,0.3404691568619698,0.7543299794763979,1.738671187299583,0.14464768161755084,2.3044964699329036,0.7743561531552671
"frozenset({'IsHTTPS', 'NoOfJS', 'HasSocialNet'})","frozenset({'URLLength', 'HasDescription', 'URLSimilarityIndex', 'NoOfImage'})",0.45353901073762576,0.4265000762535232,0.3404691568619698,0.7506943147144903,1.7601270351667118,0.14703473419842494,2.300388469238853,0.7902836582672917
"frozenset({'NoOfJS', 'HasSocialNet', 'URLLength'})","frozenset({'IsHTTPS', 'HasDescription', 'URLSimilarityIndex', 'NoOfImage'})",0.45396828983116905,0.42364762964511044,0.3404691568619698,0.7499844471264511,1.7703024746172025,0.14814656694095057,2.3052660673729886,0.7968855504041847
"frozenset({'HasDescription', 'URLSimilarityIndex', 'NoOfImage'})","frozenset({'IsHTTPS', 'NoOfJS', 'HasSocialNet', 'URLLength'})",0.4265000762535232,0.45353901073762576,0.3404691568619698,0.7982862743020607,1.7601270351667118,0.14703473419842494,2.7090917455993266,0.7530239705586104
"frozenset({'IsHTTPS', 'HasDescription', 'URLSimilarityIndex'})","frozenset({'NoOfJS', 'HasSocialNet', 'URLLength', 'NoOfImage'})",0.43385430493501503,0.45135307640603023,0.3404691568619698,0.7847545892461919,1.7386711872995828,0.14464768161755084,2.5489366842831194,0.750421887683756
"frozenset({'URLLength', 'HasDescription', 'URLSimilarityIndex'})","frozenset({'IsHTTPS', 'NoOfJS', 'HasSocialNet', 'NoOfImage'})",0.4412085336165069,0.4510367654949983,0.3404691568619698,0.7716740065546907,1.7108893677609702,0.1414678869507893,2.404295832557033,0.7435844965291563
"frozenset({'HasSocialNet', 'HasDescription', 'URLSimilarityIndex'})","frozenset({'IsHTTPS', 'NoOfJS', 'URLLength', 'NoOfImage'})",0.34466592484226816,0.5974717720753949,0.3404691568619698,0.987823664372337,1.6533394723252024,0.13454099597245497,33.0582401991381,0.6029955577171765
"frozenset({'HasSocialNet', 'URLSimilarityIndex', 'NoOfImage'})","frozenset({'IsHTTPS', 'NoOfJS', 'URLLength', 'HasDescription'})",0.45490592574601363,0.4267599030732994,0.3404691568619698,0.748438605858177,1.753769743755956,0.1463335480831315,2.278728414915385,0.7884872349543708
"frozenset({'IsHTTPS', 'HasSocialNet', 'URLSimilarityIndex'})","frozenset({'NoOfJS', 'URLLength', 'HasDescription', 'NoOfImage'})",0.45719917985099495,0.4200834834868759,0.3404691568619698,0.7446845310897793,1.7727060462091326,0.14840733274282117,2.2713724279551832,0.8030398354416951
"frozenset({'HasSocialNet', 'URLLength', 'URLSimilarityIndex'})","frozenset({'IsHTTPS', 'NoOfJS', 'HasDescription', 'NoOfImage'})",0.4579278246281935,0.41790319756440597,0.3404691568619698,0.7434996052891257,1.7791192066065487,0.14909965469613523,2.26937975316463,0.8078704946372516
"frozenset({'IsHTTPS', 'HasDescription', 'NoOfImage'})","frozenset({'NoOfJS', 'HasSocialNet', 'URLLength', 'URLSimilarityIndex'})",0.42364762964511044,0.45396828983116905,0.3404691568619698,0.803661186885858,1.7703024746172025,0.14814656694095057,2.7810686104707893,0.7549631133261386
"frozenset({'URLLength', 'HasDescription', 'NoOfImage'})","frozenset({'IsHTTPS', 'NoOfJS', 'HasSocialNet', 'URLSimilarityIndex'})",0.4265000762535232,0.45353901073762576,0.3404691568619698,0.7982862743020607,1.7601270351667118,0.14703473419842494,2.7090917455993266,0.7530239705586104
"frozenset({'HasSocialNet', 'HasDescription', 'NoOfImage'})","frozenset({'IsHTTPS', 'NoOfJS', 'URLLength', 'URLSimilarityIndex'})",0.3426212007388119,0.6266909924819675,0.3404691568619698,0.9937188829173398,1.5856600698564105,0.12575153652560037,59.43353747514074,0.5618492833539477
"frozenset({'IsHTTPS', 'URLLength', 'HasDescription'})","frozenset({'NoOfJS', 'HasSocialNet', 'URLSimilarityIndex', 'NoOfImage'})",0.43385430493501503,0.45135307640603023,0.3404691568619698,0.7847545892461919,1.7386711872995828,0.14464768161755084,2.5489366842831194,0.750421887683756
"frozenset({'IsHTTPS', 'HasSocialNet', 'HasDescription'})","frozenset({'NoOfJS', 'URLLength', 'URLSimilarityIndex', 'NoOfImage'})",0.3444738789319988,0.6088985037364226,0.3404691568619698,0.9883743810054766,1.623216964634421,0.13071952740399415,33.64134816802591,0.5856965851304858
"frozenset({'HasSocialNet', 'URLLength', 'HasDescription'})","frozenset({'IsHTTPS', 'NoOfJS', 'URLSimilarityIndex', 'NoOfImage'})",0.34466592484226816,0.5974717720753949,0.3404691568619698,0.987823664372337,1.6533394723252024,0.13454099597245497,33.0582401991381,0.6029955577171765
"frozenset({'IsHTTPS', 'HasSocialNet', 'NoOfImage'})","frozenset({'NoOfJS', 'URLLength', 'HasDescription', 'URLSimilarityIndex'})",0.4543693268790845,0.4321202433334651,0.3404691568619698,0.7493224932249323,1.734060148269156,0.14412697276771708,2.2653797860535287,0.7758338300800084
"frozenset({'HasSocialNet', 'URLLength', 'NoOfImage'})","frozenset({'IsHTTPS', 'NoOfJS', 'HasDescription', 'URLSimilarityIndex'})",0.45490592574601363,0.4267599030732994,0.3404691568619698,0.748438605858177,1.753769743755956,0.1463335480831315,2.278728414915385,0.7884872349543708
"frozenset({'IsHTTPS', 'HasSocialNet', 'URLLength'})","frozenset({'NoOfJS', 'HasDescription', 'URLSimilarityIndex', 'NoOfImage'})",0.45719917985099495,0.4200834834868759,0.3404691568619698,0.7446845310897793,1.7727060462091326,0.14840733274282117,2.2713724279551832,0.8030398354416951
"frozenset({'NoOfJS', 'HasDescription'})","frozenset({'URLSimilarityIndex', 'NoOfImage', 'IsHTTPS', 'URLLength', 'HasSocialNet'})",0.4321202433334651,0.4543693268790845,0.3404691568619698,0.7879037423369019,1.734060148269156,0.14412697276771708,2.572561529999347,0.7454372690117044
"frozenset({'NoOfJS', 'HasSocialNet'})","frozenset({'HasDescription', 'URLSimilarityIndex', 'NoOfImage', 'IsHTTPS', 'URLLength'})",0.45396828983116905,0.42364762964511044,0.3404691568619698,0.7499844471264511,1.7703024746172025,0.14814656694095057,2.3052660673729886,0.7968855504041847
"frozenset({'HasDescription', 'URLSimilarityIndex'})","frozenset({'NoOfJS', 'NoOfImage', 'IsHTTPS', 'URLLength', 'HasSocialNet'})",0.4412085336165069,0.4510367654949983,0.3404691568619698,0.7716740065546907,1.7108893677609702,0.1414678869507893,2.404295832557033,0.7435844965291563
"frozenset({'HasSocialNet', 'URLSimilarityIndex'})","frozenset({'NoOfJS', 'HasDescription', 'NoOfImage', 'IsHTTPS', 'URLLength'})",0.4579278246281935,0.41790319756440597,0.3404691568619698,0.7434996052891257,1.7791192066065487,0.14909965469613523,2.26937975316463,0.8078704946372516
"frozenset({'HasDescription', 'NoOfImage'})","frozenset({'NoOfJS', 'URLSimilarityIndex', 'IsHTTPS', 'URLLength', 'HasSocialNet'})",0.4265000762535232,0.45353901073762576,0.3404691568619698,0.7982862743020607,1.7601270351667118,0.14703473419842494,2.7090917455993266,0.7530239705586104
"frozenset({'IsHTTPS', 'HasDescription'})","frozenset({'NoOfJS', 'URLSimilarityIndex', 'NoOfImage', 'URLLength', 'HasSocialNet'})",0.43385430493501503,0.45135307640603023,0.3404691568619698,0.7847545892461919,1.7386711872995828,0.14464768161755084,2.5489366842831194,0.750421887683756
"frozenset({'URLLength', 'HasDescription'})","frozenset({'NoOfJS', 'URLSimilarityIndex', 'NoOfImage', 'IsHTTPS', 'HasSocialNet'})",0.4412085336165069,0.4510367654949983,0.3404691568619698,0.7716740065546907,1.7108893677609702,0.1414678869507893,2.404295832557033,0.7435844965291563
"frozenset({'HasSocialNet', 'HasDescription'})","frozenset({'NoOfJS', 'URLSimilarityIndex', 'NoOfImage', 'IsHTTPS', 'URLLength'})",0.34466592484226816,0.5974717720753949,0.3404691568619698,0.987823664372337,1.6533394723252024,0.13454099597245497,33.0582401991381,0.6029955577171765
"frozenset({'HasSocialNet', 'NoOfImage'})","frozenset({'NoOfJS', 'HasDescription', 'URLSimilarityIndex', 'IsHTTPS', 'URLLength'})",0.45490592574601363,0.4267599030732994,0.3404691568619698,0.748438605858177,1.753769743755956,0.1463335480831315,2.278728414915385,0.7884872349543708
"frozenset({'IsHTTPS', 'HasSocialNet'})","frozenset({'NoOfJS', 'HasDescription', 'URLSimilarityIndex', 'NoOfImage', 'URLLength'})",0.45719917985099495,0.4200834834868759,0.3404691568619698,0.7446845310897793,1.7727060462091326,0.14840733274282117,2.2713724279551832,0.8030398354416951
"frozenset({'HasSocialNet', 'URLLength'})","frozenset({'NoOfJS', 'HasDescription', 'URLSimilarityIndex', 'NoOfImage', 'IsHTTPS'})",0.4579278246281935,0.41790319756440597,0.3404691568619698,0.7434996052891257,1.7791192066065487,0.14909965469613523,2.26937975316463,0.8078704946372516
frozenset({'HasDescription'}),"frozenset({'NoOfJS', 'URLSimilarityIndex', 'NoOfImage', 'IsHTTPS', 'URLLength', 'HasSocialNet'})",0.4412085336165069,0.4510367654949983,0.3404691568619698,0.7716740065546907,1.7108893677609702,0.1414678869507893,2.404295832557033,0.7435844965291563
frozenset({'HasSocialNet'}),"frozenset({'NoOfJS', 'HasDescription', 'URLSimilarityIndex', 'NoOfImage', 'IsHTTPS', 'URLLength'})",0.4579278246281935,0.41790319756440597,0.3404691568619698,0.7434996052891257,1.7791192066065487,0.14909965469613523,2.26937975316463,0.8078704946372516
"frozenset({'NoOfJS', 'HasDescription', 'URLSimilarityIndex', 'HasCopyrightInfo', 'NoOfImage', 'IsHTTPS'})",frozenset({'URLLength'}),0.3422484057365243,1.0,0.3422484057365243,1.0,1.0,0.0,inf,0.0
"frozenset({'NoOfJS', 'HasDescription', 'URLSimilarityIndex', 'HasCopyrightInfo', 'NoOfImage', 'URLLength'})",frozenset({'IsHTTPS'}),0.3434854073350241,0.7819488141165041,0.3422484057365243,0.99639867787078,1.2742505134387538,0.07366039880457786,60.54753728201495,0.32782966374775563
"frozenset({'NoOfJS', 'HasDescription', 'URLSimilarityIndex', 'NoOfImage', 'IsHTTPS', 'URLLength'})",frozenset({'HasCopyrightInfo'}),0.41790319756440597,0.4876610502651928,0.3422484057365243,0.8189657502770795,1.679374946659614,0.13845329350308375,2.8300664129520277,0.6949709378230984
"frozenset({'NoOfJS', 'HasDescription', 'URLSimilarityIndex', 'HasCopyrightInfo', 'IsHTTPS', 'URLLength'})",frozenset({'NoOfImage'}),0.3459142232590191,0.6381855050525019,0.3422484057365243,0.9894025244525726,1.5503368795115096,0.12149096246112331,34.141573936948646,0.5427100117926842
"frozenset({'NoOfJS', 'URLSimilarityIndex', 'HasCopyrightInfo', 'NoOfImage', 'IsHTTPS', 'URLLength'})",frozenset({'HasDescription'}),0.46271202715755105,0.4412085336165069,0.3422484057365243,0.7396574665218082,1.6764350871887475,0.1380959107476199,2.146370241227992,0.7509867347150151
"frozenset({'NoOfJS', 'HasDescription', 'HasCopyrightInfo', 'NoOfImage', 'IsHTTPS', 'URLLength'})",frozenset({'URLSimilarityIndex'}),0.3422484057365243,1.0,0.3422484057365243,1.0,1.0,0.0,inf,0.0
"frozenset({'HasDescription', 'URLSimilarityIndex', 'HasCopyrightInfo', 'NoOfImage', 'IsHTTPS', 'URLLength'})",frozenset({'NoOfJS'}),0.34629831507955783,0.6637727983913331,0.3422484057365243,0.9883051428012202,1.4889208253131159,0.11238500405796265,28.750004886228698,0.5023279315751311
"frozenset({'NoOfJS', 'HasDescription', 'URLSimilarityIndex', 'HasCopyrightInfo', 'NoOfImage'})","frozenset({'IsHTTPS', 'URLLength'})",0.3434854073350241,0.7819488141165041,0.3422484057365243,0.99639867787078,1.2742505134387538,0.07366039880457786,60.54753728201495,0.32782966374775563
"frozenset({'NoOfJS', 'HasDescription', 'URLSimilarityIndex', 'NoOfImage', 'IsHTTPS'})","frozenset({'URLLength', 'HasCopyrightInfo'})",0.41790319756440597,0.4876610502651928,0.3422484057365243,0.8189657502770795,1.679374946659614,0.13845329350308375,2.8300664129520277,0.6949709378230984
"frozenset({'NoOfJS', 'HasDescription', 'URLSimilarityIndex', 'NoOfImage', 'URLLength'})","frozenset({'IsHTTPS', 'HasCopyrightInfo'})",0.4200834834868759,0.47774244384069225,0.3422484057365243,0.8147152154036466,1.705344010998782,0.14155669571839313,2.818674816159654,0.7132199863951699
"frozenset({'NoOfJS', 'HasDescription', 'URLSimilarityIndex', 'HasCopyrightInfo', 'IsHTTPS'})","frozenset({'URLLength', 'NoOfImage'})",0.3459142232590191,0.6381855050525019,0.3422484057365243,0.9894025244525726,1.5503368795115096,0.12149096246112331,34.141573936948646,0.5427100117926842
"frozenset({'NoOfJS', 'HasDescription', 'URLSimilarityIndex', 'HasCopyrightInfo', 'URLLength'})","frozenset({'IsHTTPS', 'NoOfImage'})",0.34733762235866267,0.6196135358476285,0.3422484057365243,0.9853479257801702,1.590262104962279,0.12703331341396507,25.961270632765686,0.5687057423207532
"frozenset({'NoOfJS', 'HasDescription', 'URLSimilarityIndex', 'IsHTTPS', 'URLLength'})","frozenset({'HasCopyrightInfo', 'NoOfImage'})",0.4267599030732994,0.4770137990634938,0.3422484057365243,0.8019694523122535,1.6812290417734979,0.13867804308356138,2.6409370021091294,0.7068539838870096
"frozenset({'NoOfJS', 'URLSimilarityIndex', 'HasCopyrightInfo', 'NoOfImage', 'IsHTTPS'})","frozenset({'URLLength', 'HasDescription'})",0.46271202715755105,0.4412085336165069,0.3422484057365243,0.7396574665218082,1.6764350871887475,0.1380959107476199,2.146370241227992,0.7509867347150151
"frozenset({'NoOfJS', 'URLSimilarityIndex', 'HasCopyrightInfo', 'NoOfImage', 'URLLength'})","frozenset({'IsHTTPS', 'HasDescription'})",0.46817403878197705,0.43385430493501503,0.3422484057365243,0.7310281591583622,1.6849623268526963,0.1391290835521509,2.104851174358857,0.7643758493279985
"frozenset({'NoOfJS', 'URLSimilarityIndex', 'HasCopyrightInfo', 'IsHTTPS', 'URLLength'})","frozenset({'HasDescription', 'NoOfImage'})",0.46942798560785354,0.4265000762535232,0.3422484057365243,0.7290754199355056,1.709437959167265,0.142037334079237,2.116824998344386,0.7821980693580508
"frozenset({'NoOfJS', 'HasDescription', 'HasCopyrightInfo', 'NoOfImage', 'IsHTTPS'})","frozenset({'URLLength', 'URLSimilarityIndex'})",0.3422484057365243,1.0,0.3422484057365243,1.0,1.0,0.0,inf,0.0
"frozenset({'NoOfJS', 'HasDescription', 'HasCopyrightInfo', 'NoOfImage', 'URLLength'})","frozenset({'IsHTTPS', 'URLSimilarityIndex'})",0.3434854073350241,0.7819488141165041,0.3422484057365243,0.99639867787078,1.2742505134387538,0.07366039880457786,60.54753728201495,0.32782966374775563
"frozenset({'NoOfJS', 'HasDescription', 'NoOfImage', 'IsHTTPS', 'URLLength'})","frozenset({'URLSimilarityIndex', 'HasCopyrightInfo'})",0.41790319756440597,0.4876610502651928,0.3422484057365243,0.8189657502770795,1.679374946659614,0.13845329350308375,2.8300664129520277,0.6949709378230984
"frozenset({'NoOfJS', 'HasDescription', 'HasCopyrightInfo', 'IsHTTPS', 'URLLength'})","frozenset({'URLSimilarityIndex', 'NoOfImage'})",0.3459142232590191,0.6381855050525019,0.3422484057365243,0.9894025244525726,1.5503368795115096,0.12149096246112331,34.141573936948646,0.5427100117926842
"frozenset({'NoOfJS', 'HasCopyrightInfo', 'NoOfImage', 'IsHTTPS', 'URLLength'})","frozenset({'HasDescription', 'URLSimilarityIndex'})",0.46271202715755105,0.4412085336165069,0.3422484057365243,0.7396574665218082,1.6764350871887475,0.1380959107476199,2.146370241227992,0.7509867347150151
"frozenset({'HasDescription', 'URLSimilarityIndex', 'HasCopyrightInfo', 'NoOfImage', 'IsHTTPS'})","frozenset({'NoOfJS', 'URLLength'})",0.34629831507955783,0.6637727983913331,0.3422484057365243,0.9883051428012202,1.4889208253131159,0.11238500405796265,28.750004886228698,0.5023279315751311
"frozenset({'HasDescription', 'URLSimilarityIndex', 'HasCopyrightInfo', 'NoOfImage', 'URLLength'})","frozenset({'IsHTTPS', 'NoOfJS'})",0.3477499562248293,0.6266909924819675,0.3422484057365243,0.984179579638112,1.5704383682623793,0.12431664053442532,23.596655397181973,0.5568955079457629
"frozenset({'HasDescription', 'URLSimilarityIndex', 'NoOfImage', 'IsHTTPS', 'URLLength'})","frozenset({'NoOfJS', 'HasCopyrightInfo'})",0.42364762964511044,0.4761947797402861,0.3422484057365243,0.8078610188925777,1.6964928076976828,0.14050961605017664,2.726178817232623,0.712322282045077
"frozenset({'HasDescription', 'URLSimilarityIndex', 'HasCopyrightInfo', 'IsHTTPS', 'URLLength'})","frozenset({'NoOfJS', 'NoOfImage'})",0.35044989578685165,0.6088985037364226,0.3422484057365243,0.9765972535619882,1.6038752724292018,0.1288599885573251,16.71177770948854,0.579647541074647
"frozenset({'URLSimilarityIndex', 'HasCopyrightInfo', 'NoOfImage', 'IsHTTPS', 'URLLength'})","frozenset({'NoOfJS', 'HasDescription'})",0.4696482735637508,0.4321202433334651,0.3422484057365243,0.728733447989705,1.6864135833306584,0.13930387948301454,2.093438179009194,0.7674636071994034
"frozenset({'HasDescription', 'HasCopyrightInfo', 'NoOfImage', 'IsHTTPS', 'URLLength'})","frozenset({'NoOfJS', 'URLSimilarityIndex'})",0.34629831507955783,0.6637727983913331,0.3422484057365243,0.9883051428012202,1.4889208253131159,0.11238500405796265,28.750004886228698,0.5023279315751311
"frozenset({'NoOfJS', 'HasDescription', 'URLSimilarityIndex', 'NoOfImage'})","frozenset({'IsHTTPS', 'URLLength', 'HasCopyrightInfo'})",0.4200834834868759,0.47774244384069225,0.3422484057365243,0.8147152154036466,1.705344010998782,0.14155669571839313,2.818674816159654,0.7132199863951699
"frozenset({'NoOfJS', 'HasDescription', 'URLSimilarityIndex', 'HasCopyrightInfo'})","frozenset({'IsHTTPS', 'URLLength', 'NoOfImage'})",0.34733762235866267,0.6196135358476285,0.3422484057365243,0.9853479257801702,1.590262104962279,0.12703331341396507,25.961270632765686,0.5687057423207532
"frozenset({'IsHTTPS', 'NoOfJS', 'HasDescription', 'URLSimilarityIndex'})","frozenset({'URLLength', 'HasCopyrightInfo', 'NoOfImage'})",0.4267599030732994,0.4770137990634938,0.3422484057365243,0.8019694523122535,1.6812290417734979,0.13867804308356138,2.6409370021091294,0.7068539838870096
"frozenset({'NoOfJS', 'URLLength', 'HasDescription', 'URLSimilarityIndex'})","frozenset({'IsHTTPS', 'HasCopyrightInfo', 'NoOfImage'})",0.4321202433334651,0.4696482735637508,0.3422484057365243,0.7920212279257023,1.6864135833306584,0.13930387948301454,2.5500281646378213,0.7167461848692115
"frozenset({'NoOfJS', 'URLSimilarityIndex', 'HasCopyrightInfo', 'NoOfImage'})","frozenset({'IsHTTPS', 'URLLength', 'HasDescription'})",0.46817403878197705,0.43385430493501503,0.3422484057365243,0.7310281591583622,1.6849623268526963,0.1391290835521509,2.104851174358857,0.7643758493279985
"frozenset({'IsHTTPS', 'NoOfJS', 'URLSimilarityIndex', 'HasCopyrightInfo'})","frozenset({'URLLength', 'HasDescription', 'NoOfImage'})",0.46942798560785354,0.4265000762535232,0.3422484057365243,0.7290754199355056,1.709437959167265,0.142037334079237,2.116824998344386,0.7821980693580508
"frozenset({'NoOfJS', 'URLLength', 'URLSimilarityIndex', 'HasCopyrightInfo'})","frozenset({'IsHTTPS', 'HasDescription', 'NoOfImage'})",0.4761947797402861,0.42364762964511044,0.3422484057365243,0.7187151566911015,1.6964928076976828,0.14050961605017664,2.048999027373675,0.7837811076218857
"frozenset({'NoOfJS', 'HasDescription', 'HasCopyrightInfo', 'NoOfImage'})","frozenset({'IsHTTPS', 'URLLength', 'URLSimilarityIndex'})",0.3434854073350241,0.7819488141165041,0.3422484057365243,0.99639867787078,1.2742505134387538,0.07366039880457786,60.54753728201495,0.32782966374775563
"frozenset({'IsHTTPS', 'NoOfJS', 'HasDescription', 'NoOfImage'})","frozenset({'URLLength', 'URLSimilarityIndex', 'HasCopyrightInfo'})",0.41790319756440597,0.4876610502651928,0.3422484057365243,0.8189657502770795,1.679374946659614,0.13845329350308375,2.8300664129520277,0.6949709378230984
"frozenset({'NoOfJS', 'URLLength', 'HasDescription', 'NoOfImage'})","frozenset({'IsHTTPS', 'URLSimilarityIndex', 'HasCopyrightInfo'})",0.4200834834868759,0.47774244384069225,0.3422484057365243,0.8147152154036466,1.705344010998782,0.14155669571839313,2.818674816159654,0.7132199863951699
